period,mean_regret
5493,8.176829373075957
5494,8.177291568839646
5495,8.177753764603333
5496,8.178215960367023
5497,8.178678156130708
5498,8.179140351894398
5499,8.179602547658085
5500,8.180064743421772
5501,8.18052693918546
5502,8.180989134949147
5503,8.181451330712836
5504,8.181913526476526
5505,8.182375722240213
5506,8.182837918003901
5507,8.183300113767588
5508,8.183762309531277
5509,8.184224505294964
5510,8.184686701058652
5511,8.185148896822339
5512,8.18561109258603
5513,8.186073288349714
5514,8.186535484113405
5515,8.186997679877091
5516,8.18745987564078
5517,8.187922071404468
5518,8.188384267168155
5519,8.188846462931842
5520,8.189308658695534
5521,8.18977085445922
5522,8.190233050222908
5523,8.190695245986594
5524,8.191157441750283
5525,8.19161963751397
5526,8.192081833277658
5527,8.192544029041347
5528,8.193006224805035
5529,8.193468420568722
5530,8.193930616332413
5531,8.1943928120961
5532,8.194855007859786
5533,8.195317203623475
5534,8.195779399387161
5535,8.196241595150848
5536,8.19670379091454
5537,8.197165986678225
5538,8.197628182441914
5539,8.198090378205602
5540,8.198552573969291
5541,8.199014769732978
5542,8.199476965496666
5543,8.199939161260353
5544,8.200401357024043
5545,8.200863552787728
5546,8.201325748551419
5547,8.201787944315106
5548,8.202250140078792
5549,8.202712335842481
5550,8.20317453160617
5551,8.203636727369856
5552,8.204098923133547
5553,8.204561118897233
5554,8.205023314660922
5555,8.205485510424609
5556,8.205947706188297
5557,8.206409901951984
5558,8.206872097715673
5559,8.20733429347936
5560,8.20779648924305
5561,8.208258685006736
5562,8.208720880770425
5563,8.209183076534114
5564,8.2096452722978
5565,8.210107468061489
5566,8.210569663825176
5567,8.211031859588863
5568,8.211494055352555
5569,8.21195625111624
5570,8.212418446879928
5571,8.212880642643615
5572,8.213342838407304
5573,8.213805034170992
5574,8.21426722993468
5575,8.214729425698367
5576,8.215191621462058
5577,8.215653817225743
5578,8.216116012989433
5579,8.21657820875312
5580,8.217040404516807
5581,8.217502600280495
5582,8.217964796044182
5583,8.21842699180787
5584,8.21888918757156
5585,8.219351383335248
5586,8.219813579098936
5587,8.220275774862623
5588,8.220737970626312
5589,8.221200166389998
5590,8.221662362153687
5591,8.222124557917374
5592,8.222586753681064
5593,8.223048949444749
5594,8.22351114520844
5595,8.223973340972126
5596,8.224435536735815
5597,8.224897732499503
5598,8.22535992826319
5599,8.225822124026877
5600,8.226284319790569
5601,8.226746515554254
5602,8.227208711317942
5603,8.22767090708163
5604,8.228133102845318
5605,8.228595298609005
5606,8.229057494372693
5607,8.229519690136382
5608,8.22998188590007
5609,8.230444081663757
5610,8.230906277427447
5611,8.231368473191134
5612,8.23183066895482
5613,8.23229286471851
5614,8.232755060482196
5615,8.233217256245883
5616,8.233679452009575
5617,8.23414164777326
5618,8.234603843536949
5619,8.235066039300637
5620,8.235528235064326
5621,8.235990430828013
5622,8.236452626591701
5623,8.236914822355388
5624,8.237377018119078
5625,8.237839213882763
5626,8.238301409646454
5627,8.23876360541014
5628,8.239225801173827
5629,8.239687996937516
5630,8.240150192701204
5631,8.240612388464891
5632,8.241074584228581
5633,8.241536779992268
5634,8.241998975755957
5635,8.242461171519643
5636,8.242923367283332
5637,8.243385563047019
5638,8.243847758810707
5639,8.244309954574394
5640,8.244772150338084
5641,8.245234346101771
5642,8.24569654186546
5643,8.246158737629148
5644,8.246620933392835
5645,8.247083129156524
5646,8.24754532492021
5647,8.248007520683897
5648,8.24846971644759
5649,8.248931912211274
5650,8.249394107974963
5651,8.24985630373865
5652,8.250318499502338
5653,8.250780695266027
5654,8.251242891029715
5655,8.251705086793402
5656,8.252167282557092
5657,8.252629478320777
5658,8.253091674084468
5659,8.253553869848155
5660,8.254016065611841
5661,8.25447826137553
5662,8.254940457139217
5663,8.255402652902905
5664,8.255864848666596
5665,8.256327044430282
5666,8.25678924019397
5667,8.257251435957658
5668,8.257713631721346
5669,8.258175827485033
5670,8.258638023248722
5671,8.259100219012408
5672,8.259562414776099
5673,8.260024610539784
5674,8.260486806303474
5675,8.26094900206716
5676,8.26141119783085
5677,8.261873393594538
5678,8.262335589358225
5679,8.262797785121911
5680,8.263259980885604
5681,8.263722176649289
5682,8.264184372412977
5683,8.264646568176664
5684,8.265108763940352
5685,8.26557095970404
5686,8.266033155467728
5687,8.266495351231416
5688,8.266957546995105
5689,8.267419742758792
5690,8.267881938522482
5691,8.268344134286169
5692,8.268806330049856
5693,8.269268525813544
5694,8.26973072157723
5695,8.270192917340918
5696,8.27065511310461
5697,8.271117308868295
5698,8.271579504631983
5699,8.272041700395672
5700,8.27250389615936
5701,8.272966091923047
5702,8.273428287686736
5703,8.273890483450423
5704,8.274352679214113
5705,8.274814874977798
5706,8.275277070741488
5707,8.275739266505175
5708,8.276201462268862
5709,8.27666365803255
5710,8.277125853796239
5711,8.277588049559926
5712,8.278050245323616
5713,8.278512441087303
5714,8.278974636850991
5715,8.279436832614678
5716,8.279899028378367
5717,8.280361224142053
5718,8.280823419905742
5719,8.281285615669429
5720,8.281747811433119
5721,8.282210007196806
5722,8.282672202960494
5723,8.283134398724183
5724,8.28359659448787
5725,8.284058790251558
5726,8.284520986015245
5727,8.284983181778932
5728,8.285445377542624
5729,8.285907573306309
5730,8.286369769069998
5731,8.286831964833684
5732,8.287294160597373
5733,8.287756356361061
5734,8.28821855212475
5735,8.288680747888437
5736,8.289142943652127
5737,8.289605139415812
5738,8.290067335179502
5739,8.29052953094319
5740,8.290991726706876
5741,8.291453922470565
5742,8.291916118234251
5743,8.29237831399794
5744,8.29284050976163
5745,8.293302705525317
5746,8.293764901289006
5747,8.294227097052692
5748,8.294689292816381
5749,8.295151488580068
5750,8.295613684343756
5751,8.296075880107443
5752,8.296538075871133
5753,8.297000271634818
5754,8.297462467398509
5755,8.297924663162195
5756,8.298386858925884
5757,8.298849054689573
5758,8.29931125045326
5759,8.299773446216946
5760,8.300235641980638
5761,8.300697837744323
5762,8.301160033508012
5763,8.301622229271699
5764,8.302084425035387
5765,8.302546620799074
5766,8.303008816562762
5767,8.303471012326451
5768,8.30393320809014
5769,8.304395403853826
5770,8.304857599617517
5771,8.305319795381203
5772,8.30578199114489
5773,8.306244186908579
5774,8.306706382672266
5775,8.307168578435952
5776,8.307630774199644
5777,8.30809296996333
5778,8.308555165727018
5779,8.309017361490707
5780,8.309479557254395
5781,8.309941753018082
5782,8.31040394878177
5783,8.310866144545457
5784,8.311328340309148
5785,8.311790536072833
5786,8.312252731836523
5787,8.31271492760021
5788,8.313177123363896
5789,8.313639319127585
5790,8.314101514891274
5791,8.31456371065496
5792,8.31502590641865
5793,8.315488102182337
5794,8.315950297946026
5795,8.316412493709713
5796,8.316874689473401
5797,8.317336885237088
5798,8.317799081000777
5799,8.318261276764463
5800,8.318723472528154
5801,8.31918566829184
5802,8.31964786405553
5803,8.320110059819218
5804,8.320572255582904
5805,8.321034451346593
5806,8.32149664711028
5807,8.321958842873967
5808,8.322421038637659
5809,8.322883234401344
5810,8.323345430165032
5811,8.323807625928719
5812,8.324269821692408
5813,8.324732017456096
5814,8.325194213219785
5815,8.325656408983471
5816,8.326118604747162
5817,8.326580800510847
5818,8.327042996274537
5819,8.327505192038224
5820,8.32796738780191
5821,8.3284295835656
5822,8.328891779329286
5823,8.329353975092975
5824,8.329816170856665
5825,8.330278366620352
5826,8.33074056238404
5827,8.331202758147727
5828,8.331664953911416
5829,8.332127149675102
5830,8.332589345438791
5831,8.333051541202478
5832,8.333513736966168
5833,8.333975932729853
5834,8.334438128493543
5835,8.33490032425723
5836,8.335362520020919
5837,8.335824715784607
5838,8.336286911548294
5839,8.33674910731198
5840,8.337211303075673
5841,8.337673498839358
5842,8.338135694603046
5843,8.338597890366733
5844,8.339060086130422
5845,8.339522281894109
5846,8.339984477657797
5847,8.340446673421486
5848,8.340908869185174
5849,8.341371064948861
5850,8.341833260712551
5851,8.342295456476238
5852,8.342757652239925
5853,8.343219848003613
5854,8.3436820437673
5855,8.344144239530987
5856,8.34460643529468
5857,8.345068631058364
5858,8.345530826822053
5859,8.345993022585741
5860,8.34645521834943
5861,8.346917414113117
5862,8.347379609876805
5863,8.347841805640492
5864,8.348304001404182
5865,8.348766197167867
5866,8.349228392931558
5867,8.349690588695244
5868,8.350152784458931
5869,8.35061498022262
5870,8.351077175986308
5871,8.351539371749995
5872,8.352001567513685
5873,8.352463763277372
5874,8.35292595904106
5875,8.353388154804748
5876,8.353850350568436
5877,8.354312546332123
5878,8.354774742095811
5879,8.355236937859498
5880,8.355699133623189
5881,8.356161329386875
5882,8.356623525150564
5883,8.357085720914252
5884,8.35754791667794
5885,8.358010112441628
5886,8.358472308205315
5887,8.358934503969001
5888,8.359396699732693
5889,8.359858895496378
5890,8.360321091260067
5891,8.360783287023754
5892,8.361245482787442
5893,8.36170767855113
5894,8.36216987431482
5895,8.362632070078506
5896,8.363094265842197
5897,8.363556461605882
5898,8.364018657369572
5899,8.364480853133259
5900,8.364943048896945
5901,8.365405244660634
5902,8.36586744042432
5903,8.36632963618801
5904,8.3667918319517
5905,8.367254027715386
5906,8.367716223479075
5907,8.368178419242762
5908,8.36864061500645
5909,8.369102810770137
5910,8.369565006533826
5911,8.370027202297512
5912,8.370489398061203
5913,8.370951593824888
5914,8.371413789588578
5915,8.371875985352265
5916,8.372338181115953
5917,8.372800376879642
5918,8.373262572643329
5919,8.373724768407016
5920,8.374186964170708
5921,8.374649159934393
5922,8.375111355698081
5923,8.375573551461768
5924,8.376035747225457
5925,8.376497942989143
5926,8.376960138752832
5927,8.37742233451652
5928,8.377884530280209
5929,8.378346726043896
5930,8.378808921807586
5931,8.379271117571273
5932,8.37973331333496
5933,8.380195509098648
5934,8.380657704862335
5935,8.381119900626022
5936,8.381582096389714
5937,8.382044292153399
5938,8.382506487917087
5939,8.382968683680776
5940,8.383430879444465
5941,8.383893075208151
5942,8.38435527097184
5943,8.384817466735527
5944,8.385279662499217
5945,8.385741858262902
5946,8.386204054026592
5947,8.386666249790279
5948,8.387128445553966
5949,8.387590641317654
5950,8.388052837081343
5951,8.38851503284503
5952,8.38897722860872
5953,8.389439424372407
5954,8.389901620136095
5955,8.390363815899782
5956,8.39082601166347
5957,8.391288207427158
5958,8.391750403190846
5959,8.392212598954533
5960,8.392674794718223
5961,8.39313699048191
5962,8.393599186245599
5963,8.394061382009287
5964,8.394523577772974
5965,8.394985773536662
5966,8.39544796930035
5967,8.395910165064036
5968,8.396372360827728
5969,8.396834556591413
5970,8.397296752355102
5971,8.397758948118788
5972,8.398221143882477
5973,8.398683339646166
5974,8.399145535409854
5975,8.39960773117354
5976,8.400069926937231
5977,8.400532122700916
5978,8.400994318464607
5979,8.401456514228293
5980,8.40191870999198
5981,8.402380905755669
5982,8.402843101519355
5983,8.403305297283044
5984,8.403767493046734
5985,8.404229688810421
5986,8.40469188457411
5987,8.405154080337796
5988,8.405616276101485
5989,8.406078471865172
5990,8.40654066762886
5991,8.407002863392547
5992,8.407465059156237
5993,8.407927254919922
5994,8.408389450683613
5995,8.4088516464473
5996,8.409313842210988
5997,8.409776037974677
5998,8.410238233738363
5999,8.41070042950205
6000,8.411162625265742
6001,8.411624821029427
6002,8.412087016793116
6003,8.412549212556803
6004,8.413011408320491
6005,8.413473604084178
6006,8.413935799847867
6007,8.414397995611555
6008,8.414860191375244
6009,8.41532238713893
6010,8.41578458290262
6011,8.416246778666308
6012,8.416708974429994
6013,8.417171170193683
6014,8.41763336595737
6015,8.418095561721056
6016,8.418557757484749
6017,8.419019953248434
6018,8.419482149012122
6019,8.41994434477581
6020,8.4204065405395
6021,8.420868736303186
6022,8.421330932066875
6023,8.421793127830561
6024,8.422255323594252
6025,8.422717519357937
6026,8.423179715121627
6027,8.423641910885314
6028,8.424104106649
6029,8.424566302412689
6030,8.425028498176378
6031,8.425490693940064
6032,8.425952889703755
6033,8.426415085467442
6034,8.42687728123113
6035,8.427339476994817
6036,8.427801672758505
6037,8.428263868522192
6038,8.42872606428588
6039,8.429188260049568
6040,8.429650455813258
6041,8.430112651576945
6042,8.430574847340633
6043,8.431037043104322
6044,8.431499238868009
6045,8.431961434631697
6046,8.432423630395384
6047,8.43288582615907
6048,8.433348021922763
6049,8.433810217686448
6050,8.434272413450136
6051,8.434734609213823
6052,8.435196804977512
6053,8.4356590007412
6054,8.436121196504889
6055,8.436583392268576
6056,8.437045588032266
6057,8.437507783795951
6058,8.437969979559641
6059,8.438432175323328
6060,8.438894371087015
6061,8.439356566850703
6062,8.43981876261439
6063,8.440280958378079
6064,8.440743154141769
6065,8.441205349905456
6066,8.441667545669144
6067,8.442129741432831
6068,8.44259193719652
6069,8.443054132960206
6070,8.443516328723895
6071,8.443978524487582
6072,8.444440720251272
6073,8.444902916014957
6074,8.445365111778647
6075,8.445827307542334
6076,8.446289503306023
6077,8.446751699069711
6078,8.447213894833398
6079,8.447676090597085
6080,8.448138286360777
6081,8.448600482124462
6082,8.44906267788815
6083,8.449524873651837
6084,8.449987069415526
6085,8.450449265179213
6086,8.450911460942901
6087,8.45137365670659
6088,8.451835852470278
6089,8.452298048233965
6090,8.452760243997655
6091,8.453222439761342
6092,8.453684635525029
6093,8.454146831288718
6094,8.454609027052404
6095,8.455071222816091
6096,8.455533418579783
6097,8.455995614343468
6098,8.456457810107157
6099,8.456920005870845
6100,8.457382201634534
6101,8.45784439739822
6102,8.45830659316191
6103,8.458768788925596
6104,8.459230984689286
6105,8.459693180452971
6106,8.460155376216662
6107,8.460617571980348
6108,8.461079767744035
6109,8.461541963507724
6110,8.462004159271412
