period,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10
1,0.8823379413301743,0.8877115701635085,0.9688486026930038,0.9462632307774417,0.9281437498362344,0.8968714123622389,0.9077829441686355,0.9370982492048453,0.973688581601194,0.9291771478298831
2,0.9125531167601831,0.9130904796435165,0.9212041828964661,0.9189456457049099,0.9171336976107891,0.9140064638633896,0.9150976170440293,0.9180291475476502,0.9216881807872851,0.9172370374101539
3,1.0669359890488528,1.066989725337186,1.067801095662481,1.0675752419433255,1.0673940471339134,1.0670813237591734,1.0671904390772373,1.0674835921275996,1.067849495451563,1.0674043811138498
4,1.0823742762777198,1.082379649906553,1.0824607869390825,1.082438201567167,1.0824200820862258,1.0823888097487517,1.0823997212805583,1.0824290365855944,1.0824656269179909,1.0824211154842194
5,0.5824518141904905,0.5582379649906553,0.7993736584487364,0.8435149831453025,0.7189389787705032,0.5582388809748752,1.458239972128056,0.5582429036585594,0.9120545690818722,0.6471346651241905
6,0.5324595679817676,0.5058237964990655,0.7710649455997018,0.819622661303116,0.6825908684389309,0.5058238880974876,1.4958239972128058,0.505824290365856,0.8950134632982604,0.6036060200881876
7,0.5274603433608953,0.5005823796499066,0.7682340743147984,0.8172334291188974,0.6789560574057736,0.5005823888097488,1.4995823997212807,0.5005824290365856,0.8933093527198992,0.5992531555845874
8,0.526960420898808,0.5000582379649907,0.767950987186308,0.8169945059004755,0.678592576302458,0.5000582388809749,1.499958239972128,0.5000582429036585,0.893138941662063,0.5988178691342273
9,0.6541896492661777,0.500005823796499,0.8952018990870375,0.9442498341922118,0.8058354488057049,0.5000058238880976,1.4999958239972129,0.5000058242903659,1.020401121169858,0.7260535611027698
10,0.6669125721029148,0.50000058237965,0.9079269902771105,0.9569753670213854,0.8185597360560296,0.5000005823888097,1.4999995823997214,0.5000005824290366,1.0331273391206375,0.738777130299624
11,0.6681848643865884,0.500000058237965,0.9091994993961178,0.9582479203043027,0.819832164781062,0.5000000582388809,1.4999999582399721,0.5000000582429036,1.0343999609157155,0.7400494872193094
12,0.6683120936149558,0.5000000058237966,0.9093267503080185,0.9583751756325944,0.8199594076535653,0.5000000058238881,1.4999999958239973,0.5000000058242904,1.0345272230952234,0.740176722911278
13,0.8848413111790868,1.024800480123964,1.2168218980546484,0.995338811606479,0.8609010712004831,0.9035395762935297,1.028635749297727,0.8734715131492768,0.7165529507603845,1.2760244702828512
14,0.9064942329354999,1.0772805275539807,1.2475714128293112,0.9990351752038674,0.8649952375551748,0.9438935333404938,0.9814993246451,0.9108186638817755,0.6847555235269006,1.3296092450200083
15,0.9086595251111412,1.0825285322969824,1.2506463643067776,0.9994048115636063,0.865404654190644,0.9479289290451902,0.9767856821798373,0.9145533789550253,0.6815757808035523,1.3349677224937242
16,0.9088760543287053,1.0830533327712826,1.2509538594545242,0.9994417751995802,0.8654455958541909,0.9483324686156598,0.976314317933311,0.9149268504623503,0.6812578065312175,1.3355035702410958
17,0.9088977072504618,1.0831058128187125,1.2509846089692989,0.9994454715631775,0.8654496900205456,0.9483728225727068,0.9762671815086584,0.9149641976130829,0.6812260091039839,1.335557155015833
18,0.9088998725426375,1.0831110608234555,1.2509876839207763,0.9994458411995373,0.8654500994371811,0.9483768579684115,0.9762624678661932,0.9149679323281561,0.6812228293612606,1.3355625134933065
19,0.908900089071855,1.08311158562393,1.250987991415924,0.9994458781631733,0.8654501403788446,0.948377261507982,0.9762619965019467,0.9149683057996634,0.6812225113869883,1.335563049341054
20,0.9089001107247767,1.0831116381039774,1.2509880221654388,0.9994458818595369,0.865450144473011,0.948377301861939,0.976261949365522,0.9149683431468142,0.6812224795895611,1.3355631029258286
21,1.0159287532403138,1.190140283702227,1.3580166655906352,1.1064745225794181,0.9724787852326726,1.0554059462475798,1.0832905850021244,1.0219969872317742,0.7882511167600632,1.442591748634551
22,1.0266316174918675,1.200843148262052,1.368719529933155,1.1171773866514063,0.9831816493086387,1.0661088106861438,1.0939934485657847,1.0326998516402701,0.7989539804771135,1.4532946132054234
23,1.027701903917023,1.2019134347180345,1.369789816367407,1.118247673058605,0.9842519357162354,1.0671790971300001,1.0950637349221508,1.0337701380811197,0.8000242668488186,1.4543648996625105
24,1.0278089325595385,1.2020204633636327,1.369896845010832,1.118354701699325,0.984358964356995,1.0672861257743858,1.0951707635577874,1.0338771667252047,0.800131295485989,1.4544719283082193
25,1.02781963542379,1.2020311662281926,1.3699075478751745,1.1183654045633968,0.984369667221071,1.0672968286388242,1.095181466421351,1.0338878695896132,0.800141998349706,1.45448263117279
26,1.0278207057102153,1.2020322365146485,1.369908618161609,1.1183664748498041,0.9843707375074786,1.0672978989252682,1.0951825367077075,1.033888939876054,0.8001430686360778,1.4544837014592473
27,1.0278208127388577,1.2020323435432942,1.3699087251902522,1.1183665818784447,0.9843708445361193,1.0672980059539126,1.095182643736343,1.0338890469046982,0.8001431756647149,1.454483808487893
28,1.027820823441722,1.2020323542461586,1.3699087358931166,1.1183665925813089,0.9843708552389834,1.067298016656777,1.0951826544392065,1.0338890576075626,0.8001431863675786,1.4544838191907576
29,0.9953093928809761,1.0039298921688569,1.1072824413893454,0.9956785352310252,1.2349388832452675,0.958307079014994,0.9918024842945359,0.9264133699891557,0.8121418179691412,1.042469949682684
30,0.9920582498249015,0.9841196459611266,1.0810198119389682,0.9834097294959968,1.2599956860458958,0.9474079852508157,0.9814644672800689,0.9156658012273151,0.8133416811292974,1.0012685627318767
31,0.9917331355192941,0.9821386213403536,1.0783935489939305,0.982182848922494,1.2625013663259588,0.9463180758743979,0.9804306655786221,0.914591044351131,0.813461667445313,0.9971484240367958
32,0.9917006240887333,0.9819405188782763,1.0781309226994267,0.9820601608651437,1.262751934353965,0.9462090849367562,0.9803272854084775,0.9144835686635125,0.8134736660769146,0.9967364101672878
33,0.9916973729456773,0.9819207086320685,1.0781046600699764,0.9820478920594087,1.2627769911567657,0.946198185842992,0.980316947391463,0.9144728210947507,0.8134748659400748,0.996695208780337
34,0.9916970478313716,0.9819187276074477,1.0781020338070313,0.9820466651788352,1.2627794968370458,0.9461970959336156,0.9803159135897616,0.9144717463378745,0.8134749859263908,0.9966910886416419
35,0.991697015319941,0.9819185295049857,1.0781017711807368,0.9820465424907778,1.2627797474050737,0.9461969869426778,0.9803158102095915,0.914471638862187,0.8134749979250224,0.9966906766277723
36,0.991697012068798,0.9819185096947395,1.0781017449181074,0.9820465302219721,1.2627797724618766,0.9461969760435841,0.9803157998715744,0.9144716281146181,0.8134749991248855,0.9966906354263855
37,0.9916970117436837,0.9819185077137148,1.0781017422918444,0.9820465289950915,1.262779774967557,0.9461969749536747,0.9803157988377726,0.9144716270398613,0.8134749992448719,0.9966906313062467
38,0.9916970117111723,0.9819185075156124,1.078101742029218,0.9820465288724035,1.262779775218125,0.9461969748446838,0.9803157987343926,0.9144716269323856,0.8134749992568705,0.9966906308942329
39,0.9916970117079211,0.9819185074958021,1.0781017420029555,0.9820465288601347,1.2627797752431817,0.9461969748337847,0.9803157987240545,0.9144716269216381,0.8134749992580703,0.9966906308530314
40,0.991697011707596,0.9819185074938211,1.0781017420003292,0.9820465288589078,1.2627797752456873,0.9461969748326948,0.9803157987230207,0.9144716269205633,0.8134749992581903,0.9966906308489114
41,0.9916970117075635,0.981918507493623,1.0781017420000665,0.9820465288587851,1.262779775245938,0.9461969748325858,0.9803157987229173,0.9144716269204558,0.8134749992582023,0.9966906308484993
42,0.9916970117075603,0.9819185074936032,1.0781017420000403,0.9820465288587729,1.262779775245963,0.9461969748325749,0.980315798722907,0.914471626920445,0.8134749992582035,0.9966906308484581
43,0.99169701170756,0.9819185074936012,1.0781017420000376,0.9820465288587716,1.2627797752459655,0.9461969748325738,0.980315798722906,0.914471626920444,0.8134749992582037,0.996690630848454
44,0.9916970117075599,0.981918507493601,1.0781017420000374,0.9820465288587715,1.2627797752459657,0.9461969748325737,0.9803157987229059,0.9144716269204439,0.8134749992582037,0.9966906308484536
45,1.08169701170756,1.071918507493601,1.1681017420000375,1.0720465288587715,1.3527797752459658,1.0361969748325737,1.070315798722906,1.004471626920444,0.9034749992582037,1.0866906308484536
46,1.09069701170756,1.080918507493601,1.1771017420000376,1.0810465288587716,1.361779775245966,1.0451969748325736,1.0793157987229058,1.013471626920444,0.9124749992582037,1.0956906308484538
