period,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10
1,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285
2,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285
3,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716
4,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716
5,0.6409338136515292,0.776373934440932,0.6273373447772499,0.5,0.5,0.6768376901552874,0.711349215204412,0.614829313944379,0.5,0.7234404305303646
6,0.6409338136515292,0.776373934440932,0.6273373447772499,0.5,0.5,0.6768376901552874,0.711349215204412,0.614829313944379,0.5,0.7234404305303646
7,0.6409338136515292,0.776373934440932,0.6273373447772499,0.5,0.5,0.6768376901552874,0.711349215204412,0.614829313944379,0.5,0.7234404305303646
8,0.6409338136515292,0.776373934440932,0.6273373447772499,0.5,0.5,0.6768376901552874,0.711349215204412,0.614829313944379,0.5,0.7234404305303646
9,0.7823551698888387,0.9177952906782414,0.7687587010145593,0.5707106781186547,0.5707106781186547,0.8182590463925968,0.8527705714417214,0.7562506701816885,0.5707106781186547,0.864861786767674
10,0.7823551698888387,0.9177952906782414,0.7687587010145593,0.5707106781186547,0.5707106781186547,0.8182590463925968,0.8527705714417214,0.7562506701816885,0.5707106781186547,0.864861786767674
11,0.7823551698888387,0.9177952906782414,0.7687587010145593,0.5707106781186547,0.5707106781186547,0.8182590463925968,0.8527705714417214,0.7562506701816885,0.5707106781186547,0.864861786767674
12,0.7823551698888387,0.9177952906782414,0.7687587010145593,0.5707106781186547,0.5707106781186547,0.8182590463925968,0.8527705714417214,0.7562506701816885,0.5707106781186547,0.864861786767674
13,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
14,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
15,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
16,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
17,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
18,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
19,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
20,0.8429311572107131,0.8720113261329803,0.8792773964166366,1.440539644249864,1.2582677205931192,1.0443076250095966,1.440539644249864,0.9833461528899983,0.8432796649908608,1.3259866801923181
21,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
22,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
23,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
24,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
25,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
26,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
27,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
28,0.9618518687109853,0.9909320376332524,0.9981981079169088,1.5,1.3771884320933914,1.1632283365098688,1.5,1.1022668643902704,0.962200376491133,1.4449073916925903
29,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
30,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
31,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
32,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
33,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
34,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
35,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
36,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
37,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
38,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
39,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
40,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
41,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
42,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
43,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
44,0.7706571435175099,0.9401996304296782,0.9210332432694703,1.0631084865546576,1.123678398558315,1.065688237146169,1.0411754012632353,1.0365387460513917,0.9670334053510714,1.0064843642886896
45,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
46,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
47,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
48,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
49,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
50,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
51,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
52,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
53,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
54,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
55,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
56,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
57,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
58,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
59,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
60,0.87065714351751,1.0401996304296783,1.0210332432694704,1.1631084865546577,1.223678398558315,1.165688237146169,1.1411754012632354,1.1365387460513918,1.0670334053510715,1.1064843642886897
61,0.8280440736448728,1.0180348778028214,0.9780573328755521,1.0948637458964485,1.0942527862740352,1.0930984558807804,1.0075135139151095,1.0697258449001377,1.0271060451767522,1.012927096424758
62,0.8280440736448728,1.0180348778028214,0.9780573328755521,1.0948637458964485,1.0942527862740352,1.0930984558807804,1.0075135139151095,1.0697258449001377,1.0271060451767522,1.012927096424758
63,0.8280440736448728,1.0180348778028214,0.9780573328755521,1.0948637458964485,1.0942527862740352,1.0930984558807804,1.0075135139151095,1.0697258449001377,1.0271060451767522,1.012927096424758
