period,mean_regret,std_regret,standard_error,ci95_lower,ci95_upper
8968,11.738243164679787,6.416948899865354,2.0292174152486266,7.760977030792478,15.715509298567095
8969,11.738816202545426,6.417088989762648,2.0292617155638895,7.761463240040202,15.71616916505065
8970,11.739389240411066,6.417229163845359,2.029306042500919,7.761949397109266,15.716829083712867
8971,11.739962278276703,6.417369422107969,2.029350396057969,7.762435502003084,15.717489054550322
8972,11.740535316142342,6.41750976454496,2.0293947762332962,7.762921554725081,15.718149077559602
8973,11.741108354007983,6.41765019115081,2.0294391830251532,7.7634075552786825,15.718809152737283
8974,11.741681391873623,6.417790701919993,2.0294836164317935,7.763893503667308,15.719469280079938
8975,11.742254429739262,6.417931296846982,2.0295280764514687,7.764379399894383,15.72012945958414
8976,11.7428274676049,6.418071975926245,2.029572563082429,7.76486524396334,15.720789691246463
8977,11.74340050547054,6.418212739152251,2.029617076322926,7.765351035877604,15.721449975063475
8978,11.743973543336178,6.4183535865194585,2.0296616161712078,7.7658367756406115,15.722110311031745
8979,11.744546581201817,6.418494518022336,2.029706182625524,7.76632246325579,15.722770699147844
8980,11.745119619067456,6.418635533655335,2.029750775684121,7.766808098726579,15.723431139408333
8981,11.745692656933096,6.4187766334129135,2.0297953953452454,7.767293682056415,15.724091631809777
8982,11.746265694798735,6.418917817289524,2.0298400416071436,7.767779213248733,15.724752176348737
8983,11.746838732664376,6.419059085279614,2.0298847144680594,7.76826469230698,15.725412773021771
8984,11.747411770530013,6.419200437377632,2.0299294139262374,7.768750119234587,15.726073421825438
8985,11.747984808395653,6.419341873578021,2.0299741399799203,7.7692354940350095,15.726734122756298
8986,11.748557846261292,6.419483393875223,2.0300188926273504,7.769720816711685,15.727394875810898
8987,11.74913088412693,6.419624998263676,2.030063671866769,7.770206087268063,15.728055680985799
8988,11.749703921992568,6.419766686737814,2.0301084776964164,7.770691305707592,15.728716538277544
8989,11.750276959858208,6.419908459292073,2.030153310114532,7.7711764720337255,15.72937744768269
8990,11.750849997723849,6.4200503159208795,2.030198169119354,7.771661586249915,15.730038409197782
8991,11.751423035589488,6.420192256618663,2.0302430547091213,7.772146648359611,15.730699422819365
8992,11.751996073455127,6.420334281379845,2.030287966882069,7.772631658366271,15.73136048854398
8993,11.752569111320765,6.42047639019885,2.030332905636434,7.773116616273355,15.732021606368175
8994,11.753142149186406,6.420618583070093,2.0303778709704505,7.7736015220843235,15.732682776288488
8995,11.753715187052043,6.420760859987993,2.030422862882354,7.774086375802629,15.733343998301457
8996,11.754288224917682,6.420903220946961,2.0304678813703765,7.774571177431744,15.73400527240362
8997,11.754861262783322,6.421045665941409,2.0305129264327513,7.77505592697513,15.734666598591515
8998,11.755434300648961,6.421188194965744,2.030557998067709,7.7755406244362515,15.73532797686167
8999,11.756007338514602,6.421330808014368,2.03060309627348,7.7760252698185806,15.735989407210623
9000,11.756580376380239,6.421473505081685,2.030648221048295,7.776509863125581,15.736650889634896
9001,11.75715341424588,6.421616286162093,2.030693372390382,7.77699440436073,15.737312424131028
9002,11.757726452111518,6.421759151249991,2.03073855029797,7.777478893527498,15.737974010695538
9003,11.758299489977157,6.421902100339769,2.0307837547692844,7.777963330629359,15.738635649324955
9004,11.758872527842794,6.422045133425819,2.0308289858025526,7.778447715669791,15.739297340015796
9005,11.759445565708436,6.422188250502528,2.030874243395999,7.778932048652278,15.739959082764594
9006,11.760018603574075,6.422331451564281,2.0309195275478484,7.779416329580291,15.740620877567858
9007,11.760591641439714,6.422474736605461,2.0309648382563243,7.779900558457317,15.74128272442211
9008,11.761164679305352,6.422618105620448,2.03101017551965,7.780384735286838,15.741944623323867
9009,11.761737717170991,6.422761558603617,2.031055539336046,7.780868860072341,15.74260657426964
9010,11.762310755036632,6.422905095549343,2.0311009297037335,7.781352932817314,15.74326857725595
9011,11.762883792902269,6.423048716451996,2.031146346620933,7.78183695352524,15.743930632279298
9012,11.763456830767907,6.423192421305945,2.031191790085863,7.782320922199616,15.744592739336198
9013,11.764029868633548,6.423336210105556,2.0312372600967423,7.7828048388439335,15.745254898423163
9014,11.764602906499189,6.423480082845189,2.031282756651787,7.783288703461686,15.745917109536691
9015,11.765175944364827,6.423624039519208,2.031328279749215,7.7837725160563656,15.746579372673288
9016,11.765748982230466,6.423768080121966,2.031373829387241,7.784256276631474,15.747241687829458
9017,11.766322020096105,6.423912204647819,2.03141940556408,7.784739985190508,15.747904055001701
9018,11.766895057961744,6.42405641309112,2.0314650082779457,7.78522364173697,15.748566474186518
9019,11.767468095827383,6.424200705446215,2.0315106375270506,7.785707246274363,15.749228945380402
9020,11.768041133693021,6.424345081707453,2.031556293309608,7.7861907988061905,15.749891468579852
9021,11.768614171558662,6.424489541869175,2.0316019756238277,7.78667429933596,15.750554043781364
9022,11.7691872094243,6.424634085925722,2.0316476844679205,7.787157747867177,15.751216670981425
9023,11.769760247289941,6.424778713871432,2.031693419840096,7.787641144403352,15.75187935017653
9024,11.770333285155578,6.424923425700638,2.031739181738562,7.788124488947997,15.75254208136316
9025,11.770906323021219,6.425068221407674,2.0317849701615267,7.788607781504627,15.75320486453781
9026,11.771479360886858,6.42521310098687,2.0318307851071973,7.789091022076751,15.753867699696965
9027,11.772052398752496,6.42535806443255,2.031876626573779,7.789574210667889,15.754530586837102
9028,11.772625436618133,6.42550311173904,2.031922494559477,7.790057347281558,15.75519352595471
9029,11.773198474483774,6.42564824290066,2.0319683890624956,7.790540431921283,15.755856517046265
9030,11.773771512349414,6.425793457911728,2.0320143100810375,7.791023464590581,15.756519560108249
9031,11.774344550215053,6.42593875676656,2.032060257613306,7.791506445292973,15.757182655137132
9032,11.774917588080692,6.426084139459468,2.032106231657502,7.7919893740319885,15.757845802129395
9033,11.77549062594633,6.426229605984762,2.0321522322118257,7.792472250811152,15.75850900108151
9034,11.776063663811971,6.42637515633675,2.032198259274478,7.792955075633994,15.759172251989948
9035,11.776636701677608,6.426520790509736,2.032244312843657,7.79343784850404,15.759835554851175
9036,11.777209739543247,6.4266665084980215,2.032290392917561,7.793920569424827,15.760498909661667
9037,11.777782777408888,6.426812310295905,2.032336499494387,7.794403238399889,15.761162316417886
9038,11.778355815274526,6.426958195897684,2.0323826325723315,7.7948858554327565,15.761825775116296
9039,11.778928853140167,6.427104165297649,2.0324287921495894,7.795368420526971,15.762489285753363
9040,11.779501891005804,6.4272502184900935,2.032474978224356,7.795850933686067,15.763152848325541
9041,11.780074928871445,6.427396355469304,2.0325211907948235,7.7963333949135905,15.763816462829299
9042,11.780647966737083,6.427542576229565,2.0325674298591867,7.796815804213077,15.76448012926109
9043,11.781221004602722,6.427688880765161,2.032613695415636,7.797298161588076,15.765143847617368
9044,11.78179404246836,6.427835269070369,2.0326599874623628,7.797780467042128,15.765807617894591
9045,11.782367080334001,6.427981741139467,2.0327063059975576,7.798262720578789,15.766471440089214
9046,11.78294011819964,6.428128296966729,2.0327526510194094,7.798744922201598,15.767135314197683
9047,11.783513156065279,6.428274936546425,2.0327990225261066,7.79922707191411,15.767799240216448
9048,11.784086193930918,6.428421659872826,2.032845420515837,7.799709169719877,15.768463218141958
9049,11.784659231796557,6.428568466940197,2.032891844986787,7.800191215622454,15.769127247970658
9050,11.785232269662197,6.428715357742799,2.0329382959371425,7.800673209625398,15.769791329698997
9051,11.785805307527834,6.428862332274895,2.0329847733650883,7.801155151732261,15.770455463323408
9052,11.786378345393473,6.429009390530741,2.033031277268809,7.8016370419466075,15.771119648840338
9053,11.786951383259114,6.429156532504592,2.033077807646487,7.802118880271999,15.771783886246228
9054,11.787524421124754,6.4293037581907,2.0331243644963055,7.802600666711996,15.772448175537512
9055,11.788097458990393,6.429451067583315,2.0331709478164455,7.80308240127016,15.773112516710626
9056,11.788670496856032,6.429598460676684,2.0332175576050875,7.803564083950061,15.773776909762002
9057,11.78924353472167,6.429745937465048,2.0332641938604112,7.804045714755265,15.774441354688076
9058,11.78981657258731,6.429893497942651,2.0333108565805964,7.80452729368934,15.775105851485279
9059,11.790389610452948,6.430041142103732,2.03335754576382,7.8050088207558606,15.775770400150035
9060,11.790962648318587,6.430188869942522,2.033404261408259,7.805490295958399,15.776435000678774
9061,11.791535686184227,6.430336681453259,2.033451003512091,7.805971719300529,15.777099653067925
9062,11.792108724049866,6.430484576630168,2.0334977720734897,7.806453090785826,15.777764357313906
9063,11.792681761915507,6.430632555467482,2.0335445670906314,7.806934410417869,15.778429113413145
9064,11.793254799781144,6.430780617959424,2.033591388561689,7.8074156782002335,15.779093921362055
9065,11.793827837646784,6.430928764100212,2.0336382364848347,7.807896894136508,15.77975878115706
9066,11.794400875512423,6.43107699388407,2.033685110858241,7.808378058230271,15.780423692794574
9067,11.794973913378062,6.431225307305212,2.033732011680079,7.808859170485107,15.781088656271017
9068,11.795546951243699,6.431373704357854,2.0337789389485192,7.809340230904601,15.781753671582797
9069,11.79611998910934,6.4315221850362025,2.0338258926617305,7.809821239492347,15.782418738726331
9070,11.79669302697498,6.431670749334471,2.0338728728178816,7.810302196251932,15.783083857698028
9071,11.797266064840619,6.431819397246861,2.03391987941514,7.810783101186945,15.783749028494292
9072,11.797839102706257,6.431968128767578,2.0339669124516724,7.81126395430098,15.784414251111535
9073,11.798412140571896,6.432116943890822,2.0340139719256456,7.811744755597632,15.785079525546161
9074,11.798985178437537,6.4322658426107875,2.0340610578352227,7.8122255050805,15.785744851794574
9075,11.799558216303174,6.432414824921673,2.03410817017857,7.812706202753176,15.786410229853171
9076,11.800131254168813,6.432563890817668,2.0341553089538498,7.813186848619267,15.787075659718358
9077,11.800704292034453,6.432713040292962,2.034202474159225,7.813667442682373,15.787741141386533
9078,11.801277329900092,6.432862273341743,2.034249665792857,7.814147984946093,15.788406674854091
9079,11.801850367765732,6.433011589958192,2.0342968838529054,7.814628475414038,15.789072260117427
9080,11.80242340563137,6.433160990136494,2.0343441283375325,7.815108914089806,15.789737897172934
9081,11.80299644349701,6.433310473870823,2.034391399244895,7.815589300977015,15.790403586017005
9082,11.803569481362649,6.4334600411553575,2.0344386965731527,7.81606963607927,15.791069326646028
9083,11.804142519228288,6.43360969198427,2.0344860203204624,7.816549919400181,15.791735119056394
9084,11.804715557093925,6.43375942635173,2.03453337048498,7.8170301509433635,15.792400963244486
9085,11.805288594959567,6.433909244251905,2.034580747064862,7.817510330712437,15.793066859206697
9086,11.805861632825206,6.434059145678961,2.0346281500582624,7.817990458711011,15.7937328069394
9087,11.806434670690845,6.4342091306270595,2.034675579463336,7.818470534942707,15.794398806438982
9088,11.807007708556483,6.434359199090359,2.0347230352782346,7.818950559411144,15.795064857701822
9089,11.807580746422122,6.434509351063016,2.0347705175011113,7.819430532119944,15.795730960724299
9090,11.808153784287763,6.434659586539186,2.0348180261301168,7.819910453072733,15.796397115502792
9091,11.8087268221534,6.43480990551302,2.034865561163402,7.820390322273132,15.797063322033667
9092,11.809299860019038,6.434960307978665,2.0349131225991166,7.82087013972477,15.797729580313307
9093,11.809872897884679,6.435110793930269,2.034960710435409,7.821349905431277,15.798395890338082
9094,11.81044593575032,6.435261363361973,2.0350083246704274,7.821829619396282,15.799062252104356
9095,11.811018973615958,6.435412016267919,2.0350559653023184,7.822309281623415,15.799728665608502
9096,11.811592011481597,6.435562752642244,2.035103632329229,7.822788892116309,15.800395130846885
9097,11.812165049347236,6.4357135724790835,2.0351513257493035,7.823268450878601,15.801061647815871
9098,11.812738087212875,6.435864475772569,2.035199045560687,7.823747957913928,15.801728216511822
9099,11.813311125078513,6.436015462516832,2.035246791761524,7.824227413225927,15.8023948369311
9100,11.813884162944152,6.436166532705997,2.0352945643499547,7.8247068168182405,15.803061509070064
9101,11.814457200809793,6.43631768633419,2.0353423633241237,7.82518616869451,15.803728232925074
9102,11.815030238675432,6.436468923395532,2.035390188682171,7.825665468858377,15.804395008492486
9103,11.815603276541072,6.436620243884142,2.0354380404222367,7.826144717313488,15.805061835768656
