period,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10
1,0.8823379413301743,0.8877115701635085,0.9688486026930038,0.9462632307774417,0.9281437498362344,0.8968714123622389,0.9077829441686355,0.9370982492048453,0.973688581601194,0.9291771478298831
2,0.9125531167601831,0.9130904796435165,0.9212041828964661,0.9189456457049099,0.9171336976107891,0.9140064638633896,0.9150976170440293,0.9180291475476502,0.9216881807872851,0.9172370374101539
3,1.0669359890488528,1.066989725337186,1.067801095662481,1.0675752419433255,1.0673940471339134,1.0670813237591734,1.0671904390772373,1.0674835921275996,1.067849495451563,1.0674043811138498
4,1.0823742762777198,1.082379649906553,1.0824607869390825,1.082438201567167,1.0824200820862258,1.0823888097487517,1.0823997212805583,1.0824290365855944,1.0824656269179909,1.0824211154842194
5,0.5910805696430298,0.5582379649906553,1.1980738727218558,1.2048980254594555,0.836654889654481,0.5582388809748752,0.5582399721280559,0.5582429036585594,1.458246562691799,0.6998453183710729
6,0.5419511989795608,0.5058237964990655,1.2096351813001331,1.2171440078486844,0.8120783704113065,0.5058238880974876,0.5058239972128056,0.505824290365856,1.49582465626918,0.6615877386597582
7,0.5370382619132139,0.5005823796499066,1.2107913121579608,1.2183686060876073,0.809620718486989,0.5005823888097488,0.5005823997212806,0.5005824290365856,1.499582465626918,0.6577619806886267
8,0.5365469682065792,0.5000582379649907,1.2109069252437437,1.2184910659114996,0.8093749532945573,0.5000582388809749,0.5000582399721281,0.5000582429036585,1.499958246562692,0.6573794048915136
9,0.6637770594494943,0.500005823796499,1.3381977071659006,1.3457825325074675,0.9366295973888925,0.5000058238880976,0.5000058239972128,0.5000058242903659,1.4999958246562692,0.7846203679253807
10,0.6765000685737858,0.50000058237965,1.3509267853581162,1.3585116791670642,0.9493550617983261,0.5000005823888097,0.5000005823997213,0.5000005824290366,1.499999582465627,0.7973444642287674
11,0.6777723694862149,0.500000058237965,1.3521996931773377,1.359784593833024,0.9506276082392694,0.5000000582388809,0.5000000582399722,0.5000000582429036,1.4999999582465628,0.7986168738591061
12,0.6778995995774578,0.5000000058237966,1.35232698395926,1.35991188529962,0.9507548628833637,0.5000000058238881,0.5000000058239973,0.5000000058242904,1.4999999958246564,0.7987441148221399
13,0.9975192545685938,1.187893253876206,1.485232698395926,1.0325592764521772,0.9270152596967142,0.9987259280923496,1.2994696962556744,0.9157130973027658,1.0764946737604975,1.4298744114822142
14,1.0294812200677075,1.2566825786814468,1.4985232698395927,0.9998240155674329,0.9246412993780492,1.0485985203191956,1.3794166652988422,0.9572844064506134,1.0341441415540815,1.4929874411482216
15,1.032677416617619,1.263561511161971,1.4998523269839594,0.9965504894789585,0.9244039033461827,1.0535857795418804,1.387411362203159,0.9614415373653982,1.0299090883334399,1.4992987441148222
16,1.03299703627261,1.2642494044100232,1.499985232698396,0.9962231368701111,0.924380163742996,1.0540845054641488,1.3882108318935906,0.9618572504568766,1.0294855830113758,1.4999298744114824
17,1.0330289982381091,1.2643181937348285,1.4999985232698396,0.9961904016092263,0.9243777897826774,1.0541343780563757,1.3882907788626337,0.9618988217660245,1.0294432324791694,1.4999929874411484
18,1.033032194434659,1.264325072667309,1.499999852326984,0.9961871280831378,0.9243775523866455,1.0541393653155984,1.388298773559538,0.9619029788969393,1.0294389974259488,1.4999992987441149
19,1.033032514054314,1.2643257605605571,1.4999999852326984,0.996186800730529,0.9243775286470424,1.0541398640415207,1.3882995730292285,0.9619033946100307,1.0294385739206267,1.4999999298744116
20,1.0330325460162795,1.2643258293498818,1.49999999852327,0.9961867679952681,0.924377526273082,1.0541399139141128,1.3882996529761975,0.9619034361813399,1.0294385315700945,1.4999999929874412
21,1.1400611895627208,1.3713544765790593,1.499999999852327,1.1032154050719871,1.0314061663859309,1.161168559251617,1.4888299652976198,1.0689320806887157,1.1364671676852862,1.4999999992987443
22,1.150764053917365,1.382057341301977,1.4999999999852327,1.113918268779659,1.0421090303972158,1.1718714237853673,1.498882996529762,1.0796349451394534,1.1471700312968054,1.4999999999298745
23,1.1518343403528295,1.3831276277742688,1.4999999999985234,1.1149885551504262,1.0431793167983443,1.1729417102387423,1.4998882996529763,1.0807052315845271,1.1482403176579572,1.4999999999929876
24,1.1519413689963758,1.383234656421498,1.4999999999998523,1.115095583787503,1.043286345438457,1.1730487388840798,1.4999888299652977,1.0808122602290344,1.1483473462940725,1.4999999999992988
25,1.1519520718607306,1.3832453592862208,1.4999999999999853,1.1151062866512105,1.0432970483024684,1.1730594417486135,1.4999988829965298,1.0808229630934851,1.148358049157684,1.49999999999993
26,1.151953142147166,1.3832464295726932,1.4999999999999987,1.1151073569375813,1.0432981185888694,1.173060512035067,1.499999888299653,1.0808240333799302,1.148359119444045,1.4999999999999931
27,1.1519532491758095,1.3832465366013404,1.5,1.1151074639662184,1.0432982256175096,1.1730606190637123,1.4999999888299653,1.0808241404085748,1.1483592264726812,1.4999999999999993
28,1.151953259878674,1.3832465473042053,1.5,1.115107474669082,1.0432982363203738,1.1730606297665769,1.4999999988829966,1.0808241511114391,1.148359237175545,1.5
29,1.079386189696885,1.0612143717618934,1.2429168281570027,1.154975699605551,1.4543298236320374,1.0159416617819752,1.0881388310971993,0.9727114176934148,0.993678126608502,1.0684581461044784
30,1.0721294826787062,1.0290111542076623,1.217208510972703,1.158962522099198,1.4954329823632038,1.000229764983515,1.0469527143186197,0.9619001443516124,0.9782100155517977,1.0253039607149264
31,1.0714038119768883,1.0257908324522391,1.214637679254273,1.1593612043485626,1.4995432982363204,0.998658575303669,1.0428341026407617,0.9608190170174322,0.9766632044461273,1.0209885421759712
32,1.0713312449067065,1.025468800276697,1.21438059608243,1.1594010725734991,1.4999543298236322,0.9985014563356843,1.042422241472976,0.9607109042840142,0.9765085233355603,1.0205570003220756
33,1.0713239881996883,1.0254365970591426,1.2143548877652457,1.1594050593959926,1.4999954329823633,0.9984857444388858,1.0423810553561974,0.9607000930106724,0.9764930552245035,1.020513846136686
34,1.0713232625289866,1.025433376737387,1.2143523169335273,1.159405458078242,1.4999995432982365,0.998484173249206,1.0423769367445195,0.9606990118833382,0.9764915084133978,1.020509530718147
35,1.0713231899619164,1.0254330547052117,1.2143520598503554,1.159405497946467,1.4999999543298237,0.998484016130238,1.0423765248833516,0.9606989037706047,0.9764913537322872,1.0205090991762933
36,1.0713231827052094,1.025433022501994,1.2143520341420384,1.1594055019332894,1.4999999954329826,0.9984840004183412,1.042376483697235,0.9606988929593314,0.9764913382641762,1.020509056022108
37,1.0713231819795386,1.0254330192816723,1.2143520315712066,1.1594055023319716,1.4999999995432984,0.9984839988471516,1.0423764795786232,0.9606988918782041,0.9764913367173651,1.0205090517066893
38,1.0713231819069715,1.0254330189596401,1.2143520313141234,1.15940550237184,1.4999999999543299,0.9984839986900326,1.042376479166762,0.9606988917700914,0.976491336562684,1.0205090512751473
39,1.0713231818997149,1.025433018927437,1.214352031288415,1.1594055023758267,1.499999999995433,0.9984839986743207,1.0423764791255758,0.96069889175928,0.9764913365472159,1.0205090512319932
40,1.0713231818989892,1.0254330189242167,1.2143520312858442,1.1594055023762255,1.4999999999995435,0.9984839986727495,1.0423764791214574,0.9606988917581989,0.9764913365456691,1.0205090512276778
41,1.0713231818989166,1.0254330189238945,1.214352031285587,1.1594055023762653,1.4999999999999545,0.9984839986725924,1.0423764791210455,0.9606988917580909,0.9764913365455145,1.0205090512272463
42,1.0713231818989093,1.0254330189238623,1.2143520312855616,1.1594055023762693,1.4999999999999956,0.9984839986725766,1.0423764791210042,0.96069889175808,0.9764913365454989,1.020509051227203
43,1.0713231818989086,1.0254330189238592,1.214352031285559,1.1594055023762697,1.4999999999999996,0.9984839986725751,1.0423764791210002,0.960698891758079,0.9764913365454974,1.0205090512271988
44,1.0713231818989086,1.025433018923859,1.2143520312855587,1.1594055023762697,1.5,0.9984839986725749,1.0423764791209997,0.9606988917580789,0.9764913365454972,1.0205090512271984
45,1.1613231818989087,1.1154330189238588,1.3043520312855588,1.2494055023762698,1.5,1.088483998672575,1.1323764791209998,1.0506988917580788,1.0664913365454973,1.1105090512271985
46,1.1703231818989086,1.124433018923859,1.3133520312855587,1.25840550237627,1.5,1.097483998672575,1.141376479121,1.059698891758079,1.0754913365454972,1.1195090512271983
47,1.1712231818989087,1.1253330189238588,1.3142520312855588,1.2593055023762698,1.5,1.098383998672575,1.1422764791209998,1.0605988917580789,1.0763913365454973,1.1204090512271985
