period,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10
1,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285
2,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285,0.9159103584746285
3,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716
4,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716,1.0840896415253716
5,0.7102115522904833,0.98096182845557,0.7104356374139398,0.5,0.5,0.7690915687885178,0.8689926569647075,0.6839054262595197,0.5,0.8455884547587705
6,0.7102115522904833,0.98096182845557,0.7104356374139398,0.5,0.5,0.7690915687885178,0.8689926569647075,0.6839054262595197,0.5,0.8455884547587705
7,0.7102115522904833,0.98096182845557,0.7104356374139398,0.5,0.5,0.7690915687885178,0.8689926569647075,0.6839054262595197,0.5,0.8455884547587705
8,0.7102115522904833,0.98096182845557,0.7104356374139398,0.5,0.5,0.7690915687885178,0.8689926569647075,0.6839054262595197,0.5,0.8455884547587705
9,0.8516329085277927,1.1223831846928796,0.8518569936512492,0.5707106781186547,0.5707106781186547,0.9105129250258273,1.010414013202017,0.8253267824968291,0.5707106781186547,0.98700981099608
10,0.8516329085277927,1.1223831846928796,0.8518569936512492,0.5707106781186547,0.5707106781186547,0.9105129250258273,1.010414013202017,0.8253267824968291,0.5707106781186547,0.98700981099608
11,0.8516329085277927,1.1223831846928796,0.8518569936512492,0.5707106781186547,0.5707106781186547,0.9105129250258273,1.010414013202017,0.8253267824968291,0.5707106781186547,0.98700981099608
12,0.8516329085277927,1.1223831846928796,0.8518569936512492,0.5707106781186547,0.5707106781186547,0.9105129250258273,1.010414013202017,0.8253267824968291,0.5707106781186547,0.98700981099608
13,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
14,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
15,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
16,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
17,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
18,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
19,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
20,0.9006166276643891,0.9119834451927592,0.8837715755817548,1.440539644249864,1.440539644249864,1.1037640480547173,1.440539644249864,1.0219899999943711,0.9318182289802985,1.3033148601897095
21,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
22,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
23,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
24,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
25,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
26,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
27,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
28,1.0195373391646612,1.0309041566930313,1.002692287082027,1.5,1.5,1.2226847595549895,1.5,1.1409107114946433,1.0507389404805707,1.4222355716899817
29,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
30,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
31,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
32,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
33,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
34,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
35,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
36,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
37,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
38,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
39,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
40,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
41,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
42,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
43,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
44,0.7921544829273531,0.8851176540727888,0.9520127530179092,1.1085114990551592,1.149277491599273,1.0991830285244613,1.0444402969358115,1.0780615321431954,1.0580625969439825,1.008734374792486
45,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
46,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
47,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
48,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
49,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
50,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
51,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
52,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
53,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
54,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
55,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
56,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
57,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
58,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
59,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
60,0.8921544829273532,0.9851176540727888,1.0520127530179093,1.2085114990551593,1.249277491599273,1.1991830285244613,1.1444402969358116,1.1780615321431955,1.1580625969439826,1.108734374792486
61,0.9358241659083031,1.0058460501106559,1.011816888047688,1.1338417638350087,1.1185177993577384,1.112083943863202,1.0118032633628233,1.0880672028608147,1.071744359795242,1.0311686219475593
62,0.9358241659083031,1.0058460501106559,1.011816888047688,1.1338417638350087,1.1185177993577384,1.112083943863202,1.0118032633628233,1.0880672028608147,1.071744359795242,1.0311686219475593
63,0.9358241659083031,1.0058460501106559,1.011816888047688,1.1338417638350087,1.1185177993577384,1.112083943863202,1.0118032633628233,1.0880672028608147,1.071744359795242,1.0311686219475593
