period,mean_regret,std_regret,standard_error,ci95_lower,ci95_upper
9214,11.370794449749017,6.291986067270229,1.9897006978619343,7.470981081939626,15.270607817558407
9215,11.371414602664213,6.292021990464579,1.9897120577734315,7.471578969428288,15.271250235900139
9216,11.372034755579415,6.292057993074555,1.989723442798355,7.472176807694639,15.271892703464191
9217,11.372654908494614,6.2920940750987935,1.9897348529362735,7.472774596739518,15.27253522024971
9218,11.373275061409812,6.292130236535931,1.9897462881867554,7.473372336563772,15.273177786255852
9219,11.373895214325012,6.292166477384596,1.9897577485493672,7.473970027168253,15.273820401481771
9220,11.37451536724021,6.292202797643416,1.989769234023675,7.474567668553807,15.274463065926614
9221,11.375135520155412,6.292239197311017,1.9897807446092441,7.475165260721294,15.27510577958953
9222,11.375755673070609,6.292275676386021,1.9897922803056391,7.4757628036715555,15.275748542469662
9223,11.376375825985807,6.292312234867047,1.9898038411124228,7.476360297405458,15.276391354566156
9224,11.376995978901009,6.29234887275271,1.9898154270291577,7.47695774192386,15.277034215878158
9225,11.377616131816207,6.292385590041623,1.9898270380554048,7.477555137227614,15.2776771264048
9226,11.378236284731406,6.292422386732397,1.9898386741907252,7.478152483317585,15.278320086145227
9227,11.378856437646606,6.29245926282364,1.9898503354346784,7.4787497801946365,15.278963095098575
9228,11.379476590561804,6.2924962183139534,1.9898620217868224,7.479347027859633,15.279606153263977
9229,11.380096743477006,6.292533253201939,1.9898737332467147,7.479944226313446,15.280249260640566
9230,11.380716896392205,6.292570367486196,1.9898854698139126,7.480541375556935,15.280892417227474
9231,11.381337049307401,6.292607561165319,1.9898972314879715,7.481138475590977,15.281535623023824
9232,11.381957202222603,6.2926448342379,1.9899090182684465,7.481735526416448,15.282178878028759
9233,11.382577355137801,6.292682186702529,1.9899208301548914,7.482332528034214,15.28282218224139
9234,11.383197508053,6.29271961855779,1.9899326671468582,7.482929480445158,15.283465535660842
9235,11.3838176609682,6.292757129802269,1.9899445292439006,7.483526383650155,15.284108938286245
9236,11.384437813883398,6.292794720434546,1.9899564164455685,7.484123237650084,15.284752390116711
9237,11.3850579667986,6.292832390453196,1.989968328751412,7.484720042445833,15.285395891151367
9238,11.385678119713797,6.292870139856796,1.989980266160981,7.485316798038275,15.286039441389319
9239,11.386298272628995,6.292907968643915,1.9899922286738227,7.485913504428302,15.286683040829688
9240,11.386918425544197,6.292945876813124,1.9900042162894855,7.486510161616805,15.287326689471588
9241,11.387538578459395,6.292983864362986,1.9900162290075147,7.487106769604667,15.287970387314123
9242,11.388158731374594,6.293021931292064,1.9900282668274563,7.487703328392779,15.288614134356408
9243,11.388778884289794,6.293060077598919,1.9900403297488547,7.488299837982039,15.289257930597548
9244,11.389399037204992,6.293098303282106,1.9900524177712533,7.488896298373335,15.289901776036649
9245,11.390019190120194,6.293136608340179,1.9900645308941949,7.489492709567572,15.290545670672817
9246,11.390639343035392,6.293174992771689,1.9900766691172214,7.490089071565638,15.291189614505146
9247,11.391259495950589,6.293213456575183,1.9900888324398727,7.4906853843684384,15.29183360753274
9248,11.39187964886579,6.293251999749207,1.9901010208616894,7.49128164797688,15.292477649754701
9249,11.392499801780989,6.2932906222923,1.9901132343822099,7.491877862391858,15.29312174117012
9250,11.393119954696187,6.293329324203002,1.9901254730009716,7.492474027614283,15.293765881778093
9251,11.393740107611388,6.293368105479851,1.9901377367175128,7.493070143645062,15.294410071577712
9252,11.394360260526586,6.293406966121377,1.9901500255313684,7.493666210485104,15.295054310568068
9253,11.394980413441788,6.293445906126111,1.9901623394420744,7.494262228135322,15.295698598748253
9254,11.395600566356984,6.29348492549258,1.990174678449164,7.494858196596622,15.296342936117346
9255,11.396220719272183,6.293524024219305,1.9901870425521706,7.495454115869928,15.296987322674436
9256,11.396840872187385,6.293563202304813,1.9901994317506275,7.496049985956155,15.297631758418614
9257,11.397461025102583,6.293602459747616,1.9902118460440645,7.4966458068562165,15.29827624334895
9258,11.398081178017781,6.293641796546232,1.9902242854320131,7.497241578571035,15.298920777464527
9259,11.398701330932981,6.2936812126991715,1.9902367499140023,7.497837301101537,15.299565360764426
9260,11.39932148384818,6.293720708204946,1.990249239489561,7.49843297444864,15.30020999324772
9261,11.399941636763382,6.293760283062059,1.9902617541582164,7.499028598613277,15.300854674913486
9262,11.40056178967858,6.293799937269015,1.9902742939194953,7.499624173596369,15.30149940576079
9263,11.401181942593777,6.293839670824314,1.9902868587729232,7.500219699398848,15.302144185788705
9264,11.401802095508978,6.293879483726452,1.9902994487180252,7.500815176021649,15.302789014996307
9265,11.402422248424177,6.293919375973926,1.990312063754325,7.5014106034657,15.303433893382653
9266,11.403042401339375,6.293959347565225,1.9903247038813456,7.502005981731938,15.304078820946813
9267,11.403662554254575,6.293999398498837,1.9903373690986088,7.502601310821302,15.30472379768785
9268,11.404282707169774,6.294039528773249,1.9903500594056358,7.503196590734728,15.30536882360482
9269,11.404902860084976,6.294079738386942,1.9903627748019461,7.503791821473161,15.30601389869679
9270,11.405523013000172,6.294120027338396,1.9903755152870597,7.504387003037535,15.306659022962808
9271,11.40614316591537,6.294160395626089,1.990388280860495,7.504982135428801,15.30730419640194
9272,11.406763318830572,6.294200843248492,1.9904010715217682,7.5055772186479075,15.307949419013237
9273,11.40738347174577,6.294241370204077,1.990413887270396,7.506172252695794,15.308594690795747
9274,11.408003624660969,6.294281976491312,1.9904267281058945,7.506767237573416,15.309240011748521
9275,11.40862377757617,6.29432266210866,1.9904395940277775,7.5073621732817255,15.309885381870613
9276,11.409243930491368,6.294363427054584,1.9904524850355592,7.507957059821672,15.310530801161063
9277,11.40986408340657,6.294404271327541,1.9904654011287508,7.508551897194218,15.31117626961892
9278,11.410484236321768,6.29444519492599,1.9904783423068655,7.509146685400312,15.311821787243224
9279,11.411104389236964,6.2944861978483795,1.9904913085694131,7.509741424440914,15.312467354033014
9280,11.411724542152166,6.294527280093164,1.9905042999159044,7.510336114316994,15.313112969987339
9281,11.412344695067365,6.294568441658787,1.990517316345847,7.510930755029505,15.313758635105224
9282,11.412964847982563,6.294609682543693,1.9905303578587494,7.511525346579415,15.314404349385711
9283,11.413585000897763,6.294651002746324,1.9905434244541187,7.512119888967691,15.315050112827835
9284,11.414205153812961,6.294692402265118,1.990556516131461,7.512714382195298,15.315695925430624
9285,11.414825306728163,6.294733881098509,1.9905696328902813,7.513308826263212,15.316341787193114
9286,11.41544545964336,6.294775439244929,1.9905827747300835,7.513903221172397,15.316987698114323
9287,11.416065612558558,6.294817076702808,1.9905959416503711,7.514497566923831,15.317633658193285
9288,11.41668576547376,6.2948587934705715,1.9906091336506466,7.515091863518492,15.318279667429028
9289,11.417305918388958,6.294900589546644,1.990622350730411,7.515686110957352,15.318925725820565
9290,11.417926071304157,6.294942464929444,1.9906355928891653,7.5162803092413935,15.31957183336692
9291,11.418546224219357,6.29498441961739,1.9906488601264083,7.516874458371596,15.320217990067118
9292,11.419166377134555,6.295026453608896,1.990662152441639,7.517468558348943,15.320864195920167
9293,11.419786530049757,6.295068566902374,1.990675469834355,7.518062609174422,15.321510450925093
9294,11.420406682964956,6.295110759496231,1.9906888123040527,7.518656610849012,15.322156755080899
9295,11.421026835880152,6.295153031388874,1.9907021798502287,7.519250563373705,15.3228031083866
9296,11.421646988795354,6.295195382578705,1.9907155724723773,7.519844466749495,15.323449510841213
9297,11.422267141710552,6.295237813064123,1.9907289901699918,7.520438320977369,15.324095962443735
9298,11.42288729462575,6.295280322843525,1.990742432942566,7.521032126058321,15.32474246319318
9299,11.42350744754095,6.2953229119153065,1.9907559007895923,7.52162588199335,15.325389013088552
9300,11.42412760045615,6.295365580277854,1.9907693937105602,7.522219588783451,15.326035612128848
9301,11.424747753371351,6.295408327929559,1.9907829117049614,7.522813246429626,15.326682260313076
9302,11.425367906286548,6.295451154868806,1.9907964547722847,7.523406854932869,15.327328957640226
9303,11.425988059201746,6.295494061093975,1.9908100229120183,7.52400041429419,15.327975704109303
